CONCEPT_ID,OPERATOR,ELEMENT_NAME,FILTER,TITLE,ID,short_name
12962,in,scl8,not at all; a little bit,Symptom Checklist 90-Revised,3966,symptom_checklist_90r01
12962,in,scl83,not at all; a little bit,Symptom Checklist 90-Revised,3967,symptom_checklist_90r01
12971,in,genbehav_chvent,1;2,"Autism Diagnostic Interview, Revised (ADI-R)",3969,adi_200304
12971,in,genbehav_ehvent,1;2,"Autism Diagnostic Interview, Revised (ADI-R)",3970,adi_200304
12971,in,scl48,moderately; quite a bit; extremely,Symptom Checklist 90-Revised,3971,symptom_checklist_90r01
12972,=,genbehav_chvent,0,"Autism Diagnostic Interview, Revised (ADI-R)",3972,adi_200304
12972,=,genbehav_ehvent,0,"Autism Diagnostic Interview, Revised (ADI-R)",3973,adi_200304
12972,in,scl48,not at all; a little bit,Symptom Checklist 90-Revised,3974,symptom_checklist_90r01
12981,in,cbcl56e,1;2,Child Behavior Checklist (CBCL) 1-5,3975,cbcl1_501
12981,in,cbcl56e,1;2,Child Behavior Checklist (CBCL) 6-18,3975,cbcl01
12982,=,cbcl56e,0,Child Behavior Checklist (CBCL) 1-5,3976,cbcl1_501
12982,=,cbcl56e,0,Child Behavior Checklist (CBCL) 6-18,3976,cbcl01
13001,=,gastro_spec_diet,Yes,ACE Subject Medical History,676,ace_subjmedhist01
13001,=,gastro_spec_diet,Yes,Medical History,676,medhistory01
13001,=,gastro_spec_diet,Yes,Medical History Form,676,medhist_ucsf01
13001,=,medhis_diet,Now,NIMH Medical History Questionnaire,680,nimh_medical_history_ques01
13001,=,specialdiet_current,true,BU Medical Form,678,bu_medical_form01
13001,=,specialdiet_current,true,Infant and Toddler Nutrition Questionnaire,678,itnq01
13001,=,specialdiet_current,true,Medication Profile,678,med_profile01
13001,between,asin113,1::3,Adolescent Symptom Inventory,682,asi01
13001,between,casi_o125,1::3,Child/Adolescent Symptom Inventory,684,casi01
13002,=,asin113,0,Adolescent Symptom Inventory,683,asi01
13002,=,casi_o125,0,Child/Adolescent Symptom Inventory,685,casi01
13002,=,gastro_spec_diet,No,ACE Subject Medical History,677,ace_subjmedhist01
13002,=,gastro_spec_diet,No,Medical History,677,medhistory01
13002,=,gastro_spec_diet,No,Medical History Form,677,medhist_ucsf01
13002,=,medhis_diet,Never,NIMH Medical History Questionnaire,681,nimh_medical_history_ques01
13002,=,specialdiet_current,false,BU Medical Form,679,bu_medical_form01
13002,=,specialdiet_current,false,Infant and Toddler Nutrition Questionnaire,679,itnq01
13002,=,specialdiet_current,false,Medication Profile,679,med_profile01
13011,=,edihea,2,Early Development Interview,698,edi01
13011,=,fhxheadinjury,Yes,Child Information Sheet,696,child_info_sheet01
13011,=,medprob_cl,Yes,Infant Medical History Questionnaire,700,infant_med_hx01
13012,=,edihea,0,Early Development Interview,699,edi01
13012,=,fhxheadinjury,No,Child Information Sheet,697,child_info_sheet01
13012,=,medprob_cl,No,Infant Medical History Questionnaire,701,infant_med_hx01
13021,=,ds_med,Yes,ACE Subject Medical History,702,ace_subjmedhist01
13021,=,ds_med,Yes,Medical History,702,medhistory01
13021,=,medhis_amino,Now,NIMH Medical History Questionnaire,704,nimh_medical_history_ques01
13021,=,medhis_fattya,Now,NIMH Medical History Questionnaire,706,nimh_medical_history_ques01
13021,=,medhis_herb,Now,NIMH Medical History Questionnaire,708,nimh_medical_history_ques01
13021,=,medhis_min,Now,NIMH Medical History Questionnaire,710,nimh_medical_history_ques01
13021,=,medhis_supvit,Now,Infant and Toddler Nutrition Questionnaire,712,itnq01
13021,=,medhis_supvit,Now,NIMH Medical History Questionnaire,712,nimh_medical_history_ques01
13021,=,supplements_today,true,Medication Profile,716,med_profile01
13022,=,ds_med,No,ACE Subject Medical History,703,ace_subjmedhist01
13022,=,ds_med,No,Medical History,703,medhistory01
13022,=,medhis_amino,Never,NIMH Medical History Questionnaire,705,nimh_medical_history_ques01
13022,=,medhis_fattya,Never,NIMH Medical History Questionnaire,707,nimh_medical_history_ques01
13022,=,medhis_herb,Never,NIMH Medical History Questionnaire,709,nimh_medical_history_ques01
13022,=,medhis_min,Never,NIMH Medical History Questionnaire,711,nimh_medical_history_ques01
13022,=,medhis_supvit,Never,Infant and Toddler Nutrition Questionnaire,713,itnq01
13022,=,medhis_supvit,Never,NIMH Medical History Questionnaire,713,nimh_medical_history_ques01
13022,=,supplements_today,false,Medication Profile,717,med_profile01
13031,=,edihosp,2,Early Development Interview,718,edi01
13031,=,mb_12,Yes,Service Assess for Child Adolescents Service Use Scale (SACA),720,saca01
13031,=,surg_hosp,Yes,NIMH Medical History Questionnaire,726,nimh_medical_history_ques01
13031,between,suq09_b,0::5,Service Utilization Questionnaire,724,suq01
13031,between,suq09_c,0::5,Service Utilization Questionnaire,725,suq01
13032,=,edihosp,0,Early Development Interview,719,edi01
13032,=,mb_12,No,Service Assess for Child Adolescents Service Use Scale (SACA),721,saca01
13032,=,surg_hosp,No,NIMH Medical History Questionnaire,727,nimh_medical_history_ques01
13051,=,adhd_current,true,Medication Profile,737,med_profile01
13051,=,adhd_today,true,Medication Profile,739,med_profile01
13051,=,asimedi,1,Adolescent Symptom Inventory,742,asi01
13051,=,bloodpressure_today,true,Medication Profile,745,med_profile01
13051,=,casi_p_r147,1,Child/Adolescent Symptom Inventory,746,casi01
13051,=,casi_p_r147,1,Early Childhood Inventory,746,eci01
13051,=,casi_p_r148,1,Child/Adolescent Symptom Inventory,747,casi01
13051,=,casi_p_r148,1,Early Childhood Inventory,747,eci01
13051,=,chi_med_2d,1,Quality of Well-Being Scale,750,qwb01
13051,=,chi_med_3d,1,Quality of Well-Being Scale,751,qwb01
13051,=,chi_med_yd,1,Quality of Well-Being Scale,752,qwb01
13051,=,info_med,Yes,Mullen Scales of Early Learning,757,mullen03
13051,=,info_med,Yes,"Stanford-Binet Intelligence Scales, Fifth Edition (SB5)",757,sb_503
13051,=,medhis_chel,Now,NIMH Medical History Questionnaire,758,nimh_medical_history_ques01
13051,=,medhis_curmed,Yes,NIMH Medical History Questionnaire,759,nimh_medical_history_ques01
13051,=,medication1_current,Yes,BU Medical Form,760,bu_medical_form01
13051,=,medication1_current,Yes,Background History Form,760,back_hist01
13051,=,medication1_current,Yes,Minimally Verbal - Common Demographic Intake Form,760,mv_demo_intake01
13051,=,medication_devdisorder,Yes,BU Medical Form,762,bu_medical_form01
13051,=,otc_med,Yes,ACE Subject Medical History,767,ace_subjmedhist01
13051,=,otc_med,Yes,Medical History,767,medhistory01
13051,=,q24_medication_patchtes,1,MRI Screening Form,769,mri_screening01
13051,=,rev_gastrorefluxmed,Yes,ACE Subject Medical History,771,ace_subjmedhist01
13051,=,rev_gastrorefluxmed,Yes,CHARGE Medical History,771,charge_medical_history02
13051,=,rev_gastrorefluxmed,Yes,Medical History,771,medhistory01
13051,=,rx,1,"Autism Diagnostic Interview, Revised (ADI-R)",772,adi_200304
13051,=,rx_behav,Yes,ACE Subject Medical History,773,ace_subjmedhist01
13051,=,rx_behav,Yes,Medical History,773,medhistory01
13051,=,rx_phys,Yes,ACE Subject Medical History,774,ace_subjmedhist01
13051,=,rx_phys,Yes,Medical History,774,medhistory01
13051,=,se_a4,1,Side Effects,776,side_effects01
13051,=,suq03_e,1,Service Utilization Questionnaire,781,suq01
13051,=,suq07_e,1,Service Utilization Questionnaire,782,suq01
13051,=,suq08_e,1,Service Utilization Questionnaire,783,suq01
13051,=,suq09_e,1,Service Utilization Questionnaire,784,suq01
13051,=,vu_drug,1,Vanderbilt Drug Questionnaire,788,vu_drug_q01
13052,=,adhd_current,false,Medication Profile,790,med_profile01
13052,=,adhd_today,false,Medication Profile,792,med_profile01
13052,=,asimedi,0,Adolescent Symptom Inventory,795,asi01
13052,=,bloodpressure_today,false,Medication Profile,798,med_profile01
13052,=,casi_p_r147,0,Child/Adolescent Symptom Inventory,799,casi01
13052,=,casi_p_r147,0,Early Childhood Inventory,799,eci01
13052,=,casi_p_r148,0,Child/Adolescent Symptom Inventory,800,casi01
13052,=,casi_p_r148,0,Early Childhood Inventory,800,eci01
13052,=,chi_med_2d,0,Quality of Well-Being Scale,803,qwb01
13052,=,chi_med_3d,0,Quality of Well-Being Scale,804,qwb01
13052,=,chi_med_yd,0,Quality of Well-Being Scale,805,qwb01
13052,=,info_med,No,Mullen Scales of Early Learning,810,mullen03
13052,=,info_med,No,"Stanford-Binet Intelligence Scales, Fifth Edition (SB5)",810,sb_503
13052,=,medhis_chel,Never,NIMH Medical History Questionnaire,811,nimh_medical_history_ques01
13052,=,medhis_curmed,No,NIMH Medical History Questionnaire,812,nimh_medical_history_ques01
13052,=,medication1_current,No,BU Medical Form,813,bu_medical_form01
13052,=,medication1_current,No,Background History Form,813,back_hist01
13052,=,medication1_current,No,Minimally Verbal - Common Demographic Intake Form,813,mv_demo_intake01
13052,=,medication_devdisorder,No,BU Medical Form,815,bu_medical_form01
13052,=,otc_med,No,ACE Subject Medical History,820,ace_subjmedhist01
13052,=,otc_med,No,Medical History,820,medhistory01
13052,=,q24_medication_patchtes,0,MRI Screening Form,822,mri_screening01
13052,=,rev_gastrorefluxmed,No,ACE Subject Medical History,824,ace_subjmedhist01
13052,=,rev_gastrorefluxmed,No,CHARGE Medical History,824,charge_medical_history02
13052,=,rev_gastrorefluxmed,No,Medical History,824,medhistory01
13052,=,rx,0,"Autism Diagnostic Interview, Revised (ADI-R)",825,adi_200304
13052,=,rx_behav,No,ACE Subject Medical History,826,ace_subjmedhist01
13052,=,rx_behav,No,Medical History,826,medhistory01
13052,=,rx_phys,No,ACE Subject Medical History,827,ace_subjmedhist01
13052,=,rx_phys,No,Medical History,827,medhistory01
13052,=,se_a4,0,Side Effects,829,side_effects01
13052,=,suq03_e,0,Service Utilization Questionnaire,834,suq01
13052,=,suq07_e,0,Service Utilization Questionnaire,835,suq01
13052,=,suq08_e,0,Service Utilization Questionnaire,836,suq01
13052,=,suq09_e,0,Service Utilization Questionnaire,837,suq01
13052,=,vu_drug,0,Vanderbilt Drug Questionnaire,841,vu_drug_q01
13071,in,alcohol_abuse,2;3,Diagnosis,3981,diagnosis02
13071,in,alcohol_abuse,2;3,Kiddie-Sads Summary Diagnoses,3981,ksads_diagnoses01
13071,in,cbcl2,1;2,Child Behavior Checklist (CBCL) 6-18,3977,cbcl01
13071,in,mbiother_15s,1;2,Vineland-II - Survey Form (2005),3978,vinelandsurvey_200505
13072,=,alcohol_abuse,1,Diagnosis,3982,diagnosis02
13072,=,alcohol_abuse,1,Kiddie-Sads Summary Diagnoses,3982,ksads_diagnoses01
13072,=,cbcl2,0,Child Behavior Checklist (CBCL) 6-18,3979,cbcl01
13072,=,mbiother_15s,0,Vineland-II - Survey Form (2005),3980,vinelandsurvey_200505
13081,in,cbcl105,1;2,Child Behavior Checklist (CBCL) 6-18,3983,cbcl01
13081,in,mbiother_15s,1;2,Vineland-II - Survey Form (2005),3984,vinelandsurvey_200505
13082,=,cbcl105,0,Child Behavior Checklist (CBCL) 6-18,3985,cbcl01
13082,=,mbiother_15s,0,Vineland-II - Survey Form (2005),3986,vinelandsurvey_200505
13091,=,month_tobacco,2,Kiddie-Sads-Present and Lifetime Version (K-SADS-PL),3993,ksads_pl01
13091,=,psqb20,1,Pediatric Sleep Questionnaire,3995,psq01
13091,=,smoked_ever,2,Kiddie-Sads-Present and Lifetime Version (K-SADS-PL),3989,ksads_pl01
13091,in,cbcl99,1;2,Child Behavior Checklist (CBCL) 6-18,3987,cbcl01
13091,in,tr99,1;2,Teacher Report Form (Achenbach),3991,trf01
13092,=,cbcl99,0,Child Behavior Checklist (CBCL) 6-18,3988,cbcl01
13092,=,month_tobacco,1,Kiddie-Sads-Present and Lifetime Version (K-SADS-PL),3994,ksads_pl01
13092,=,psqb20,0,Pediatric Sleep Questionnaire,3996,psq01
13092,=,smoked_ever,1,Kiddie-Sads-Present and Lifetime Version (K-SADS-PL),3990,ksads_pl01
13092,=,tr99,0,Teacher Report Form (Achenbach),3992,trf01
13101,=,immuninfluenza,1,Interval Medical History,3997,int_medhist01
13101,=,rev_immunoinfluenzvacc,Yes,CHARGE Medical History,3999,charge_medical_history02
13101,=,rev_immunoinfluenzvacc1_h1n1,Yes,CHARGE Medical History,4000,charge_medical_history02
13101,=,rev_immunoinfluenzvacc2_h1n1,Yes,CHARGE Medical History,4001,charge_medical_history02
13101,=,rev_immunoinfluenzvacc3_h1n1,Yes,CHARGE Medical History,4002,charge_medical_history02
13101,=,rev_immunoinfluenzvacc4_h1n1,Yes,CHARGE Medical History,4003,charge_medical_history02
13101,=,rev_immunoinfluenzvacc5_h1n1,Yes,CHARGE Medical History,4004,charge_medical_history02
13102,=,immuninfluenza,2,Interval Medical History,3998,int_medhist01
13102,=,rev_immunoinfluenzvacc,No,CHARGE Medical History,4005,charge_medical_history02
13102,=,rev_immunoinfluenzvacc1_h1n1,No,CHARGE Medical History,4006,charge_medical_history02
13102,=,rev_immunoinfluenzvacc2_h1n1,No,CHARGE Medical History,4007,charge_medical_history02
13102,=,rev_immunoinfluenzvacc3_h1n1,No,CHARGE Medical History,4008,charge_medical_history02
13102,=,rev_immunoinfluenzvacc4_h1n1,No,CHARGE Medical History,4009,charge_medical_history02
13102,=,rev_immunoinfluenzvacc5_h1n1,No,CHARGE Medical History,4010,charge_medical_history02
13131,=,asd_diagnosis,2,Diagnoses Neurology,3174,diagnoses_neurology01
13131,=,aut_diag,3,ACE Subject Medical History,3184,ace_subjmedhist01
13131,=,aut_diag,3,Developmental Assessment of Children from Spanish Speaking Families  Phone Screening,3184,span_phone01
13131,=,aut_diag,3,Medical History,3184,medhistory01
13131,=,cfmh_chd_aspergers,1,CHARGE Family Medical History Form,3143,ucd_mind_cfmh01
13131,=,child_aspergers,Yes,Interval Medical History,3145,int_medhist01
13131,=,child_aspergers,Yes,Modified CHARGE Family Medical History (2007),3145,charge_family_med_history03
13131,=,child_aspergers,Yes,Sensory Profile Caregiver,3145,sens_car01
13131,=,child_aspergers,Yes,Sensory Profile Infant,3145,sens_inf01
13131,=,child_aspergers,Yes,Sensory Profile Toddler,3145,sens_tod01
13131,=,pdd,2,Diagnosis,3147,diagnosis02
13131,=,pdd,2,Diagnosis,3207,diagnosis02
13132,=,cfmh_chd_aspergers,0,CHARGE Family Medical History Form,3144,ucd_mind_cfmh01
13132,=,child_aspergers,No,Interval Medical History,3146,int_medhist01
13132,=,child_aspergers,No,Modified CHARGE Family Medical History (2007),3146,charge_family_med_history03
13132,=,child_aspergers,No,Sensory Profile Caregiver,3146,sens_car01
13132,=,child_aspergers,No,Sensory Profile Infant,3146,sens_inf01
13132,=,child_aspergers,No,Sensory Profile Toddler,3146,sens_tod01
13141,=,ad2,1,Diagnostic Odyssey Instrument,3157,odyssey01
13141,=,adis_professionconcrn,1,Autism Diagnostic Interview-Screener,3171,adi_s01
13141,=,asd_yes_no,true,Diagnoses Neurology,3180,diagnoses_neurology01
13141,=,asd_yes_no,true,Neurodevelopmental Phenotype,3180,chb_medical_history01
13141,=,asimtotcoff,1,Child/Adolescent Symptom Inventory,3159,casi01
13141,=,aut_diag_new,1,Interval Medical History,3185,int_medhist01
13141,=,cast39_autism,1,Childhood Asperger Syndrome Test,3191,cast02
13141,=,cfmh_chd_autism,1,CHARGE Family Medical History Form,3193,ucd_mind_cfmh01
13141,=,cfmh_chd_pddnos,1,CHARGE Family Medical History Form,3195,ucd_mind_cfmh01
13141,=,cfmh_chd_pddnos,1,Interval Medical History,3195,int_medhist01
13141,=,child_autism,Yes,Interval Medical History,3197,int_medhist01
13141,=,child_autism,Yes,Modified CHARGE Family Medical History (2007),3197,charge_family_med_history03
13141,=,clincutoffm_total,1,Child/Adolescent Symptom Inventory,3163,casi01
13141,=,diagnosis_autism,Yes,BU Medical Form,3199,bu_medical_form01
13141,=,diagnosis_autism,Yes,Minimally Verbal - Common Demographic Intake Form,3199,mv_demo_intake01
13141,=,dsmasd,1,DSM-IV Checklist (Early Steps),3165,dsm_iv_es01
13141,=,dsmasd,1,DSM-IV Checklist (Early Steps),3176,dsm_iv_es01
13141,=,dsmiv_asd,true,Neurodevelopmental Phenotype,3167,chb_medical_history01
13141,=,dysm_psych_auti,1,Dysmorphology Exam,3169,dysm01
13141,=,pdd,3,Diagnosis,3205,diagnosis02
13141,=,strconaut,Yes,Medical Demographics,3208,meddem01
13141,in,asd_diagnosis,1;3,Diagnoses Neurology,3173,diagnoses_neurology01
13141,in,aut_diag,1;2,ACE Subject Medical History,3182,ace_subjmedhist01
13141,in,aut_diag,1;2,Developmental Assessment of Children from Spanish Speaking Families  Phone Screening,3182,span_phone01
13141,in,aut_diag,1;2,Medical History,3182,medhistory01
13142,=,ad2,0,Diagnostic Odyssey Instrument,3158,odyssey01
13142,=,adis_professionconcrn,0,Autism Diagnostic Interview-Screener,3172,adi_s01
13142,=,asd_yes_no,false,Diagnoses Neurology,3181,diagnoses_neurology01
13142,=,asd_yes_no,false,Neurodevelopmental Phenotype,3181,chb_medical_history01
13142,=,asimtotcoff,0,Child/Adolescent Symptom Inventory,3160,casi01
13142,=,aut_diag_new,0,Interval Medical History,3186,int_medhist01
13142,=,cast39_autism,0,Childhood Asperger Syndrome Test,3192,cast02
13142,=,cfmh_chd_autism,0,CHARGE Family Medical History Form,3194,ucd_mind_cfmh01
13142,=,cfmh_chd_pddnos,0,CHARGE Family Medical History Form,3196,ucd_mind_cfmh01
13142,=,cfmh_chd_pddnos,0,Interval Medical History,3196,int_medhist01
13142,=,child_autism,No,Interval Medical History,3198,int_medhist01
13142,=,child_autism,No,Modified CHARGE Family Medical History (2007),3198,charge_family_med_history03
13142,=,clincutoffm_total,0,Child/Adolescent Symptom Inventory,3164,casi01
13142,=,diagnosis_autism,No,BU Medical Form,3200,bu_medical_form01
13142,=,diagnosis_autism,No,Minimally Verbal - Common Demographic Intake Form,3200,mv_demo_intake01
13142,=,dsmasd,0,DSM-IV Checklist (Early Steps),3166,dsm_iv_es01
13142,=,dsmasd,0,DSM-IV Checklist (Early Steps),3177,dsm_iv_es01
13142,=,dsmiv_asd,false,Neurodevelopmental Phenotype,3168,chb_medical_history01
13142,=,dysm_psych_auti,0,Dysmorphology Exam,3170,dysm01
13142,=,strconaut,No,Medical Demographics,3209,meddem01
13151,=,asd_diagnosis,3,Diagnoses Neurology,3175,diagnoses_neurology01
13151,=,aut_diag,4,ACE Subject Medical History,3183,ace_subjmedhist01
13151,=,aut_diag,4,Developmental Assessment of Children from Spanish Speaking Families  Phone Screening,3183,span_phone01
13151,=,aut_diag,4,Medical History,3183,medhistory01
13151,=,child_pddnos,Yes,Interval Medical History,3210,int_medhist01
13151,=,child_pddnos,Yes,Modified CHARGE Family Medical History (2007),3210,charge_family_med_history03
13151,=,child_pddnos,Yes,Sensory Profile Caregiver,3210,sens_car01
13151,=,child_pddnos,Yes,Sensory Profile Infant,3210,sens_inf01
13151,=,child_pddnos,Yes,Sensory Profile Toddler,3210,sens_tod01
13151,=,dsmpdd,1,DSM-IV Checklist (Early Steps),3212,dsm_iv_es01
13151,=,pdd,1,Diagnosis,3206,diagnosis02
13152,=,child_pddnos,No,Interval Medical History,3211,int_medhist01
13152,=,child_pddnos,No,Modified CHARGE Family Medical History (2007),3211,charge_family_med_history03
13152,=,child_pddnos,No,Sensory Profile Caregiver,3211,sens_car01
13152,=,child_pddnos,No,Sensory Profile Infant,3211,sens_inf01
13152,=,child_pddnos,No,Sensory Profile Toddler,3211,sens_tod01
13152,=,dsmpdd,0,DSM-IV Checklist (Early Steps),3213,dsm_iv_es01
13161,=,cfmh_chd_retts,1,CHARGE Family Medical History Form,3153,ucd_mind_cfmh01
13161,=,child_retts,Yes,Medical History,3155,medhistory01
13161,=,child_retts,Yes,Modified CHARGE Family Medical History (2007),3155,charge_family_med_history03
13161,=,gen_dis,1,ACE Subject Medical History,3148,ace_subjmedhist01
13161,=,medprob_genrett,Yes,Infant Medical History Questionnaire,3149,infant_med_hx01
13161,=,medprob_genrett,Yes,NIMH Medical History Questionnaire,3149,nimh_medical_history_ques01
13162,=,cfmh_chd_retts,0,CHARGE Family Medical History Form,3154,ucd_mind_cfmh01
13162,=,child_retts,No,Medical History,3156,medhistory01
13162,=,child_retts,No,Modified CHARGE Family Medical History (2007),3156,charge_family_med_history03
13162,=,medprob_genrett,No,Infant Medical History Questionnaire,3150,infant_med_hx01
13162,=,medprob_genrett,No,NIMH Medical History Questionnaire,3150,nimh_medical_history_ques01
13164,between,height_met,"(select sub1.height + (sub1.height_sd * -1 ) from qa_who_data_standards sub1 
where sub1.age_month = orig_table.interview_age and sub1.gender = orig_table.gender ) 
:: 
(select sub2.height + (sub2.height_sd * 1 ) from qa_who_data_standards sub2 
where sub2.age_month = orig_table.interview_age and sub2.gender = orig_table.gender )",ACE Subject Physical Exam,4821,ace_physexam01
13164,between,height_met,"(select sub1.height + (sub1.height_sd * -1 ) from qa_who_data_standards sub1 
where sub1.age_month = orig_table.interview_age and sub1.gender = orig_table.gender ) 
:: 
(select sub2.height + (sub2.height_sd * 1 ) from qa_who_data_standards sub2 
where sub2.age_month = orig_table.interview_age and sub2.gender = orig_table.gender )",CHARGE Physical Exam,4821,charge_physicalexam01
13164,between,height_met,"(select sub1.height + (sub1.height_sd * -1 ) from qa_who_data_standards sub1 
where sub1.age_month = orig_table.interview_age and sub1.gender = orig_table.gender ) 
:: 
(select sub2.height + (sub2.height_sd * 1 ) from qa_who_data_standards sub2 
where sub2.age_month = orig_table.interview_age and sub2.gender = orig_table.gender )",Dysmorphology Survey,4821,dysmorph01
13164,between,height_met,"(select sub1.height + (sub1.height_sd * -1 ) from qa_who_data_standards sub1 
where sub1.age_month = orig_table.interview_age and sub1.gender = orig_table.gender ) 
:: 
(select sub2.height + (sub2.height_sd * 1 ) from qa_who_data_standards sub2 
where sub2.age_month = orig_table.interview_age and sub2.gender = orig_table.gender )",EEG Subject,4821,eeg_subject01
13164,between,height_met,"(select sub1.height + (sub1.height_sd * -1 ) from qa_who_data_standards sub1 
where sub1.age_month = orig_table.interview_age and sub1.gender = orig_table.gender ) 
:: 
(select sub2.height + (sub2.height_sd * 1 ) from qa_who_data_standards sub2 
where sub2.age_month = orig_table.interview_age and sub2.gender = orig_table.gender )",Height and Weight,4821,height_weight01
13164,between,height_met,"(select sub1.height + (sub1.height_sd * -1 ) from qa_who_data_standards sub1 
where sub1.age_month = orig_table.interview_age and sub1.gender = orig_table.gender ) 
:: 
(select sub2.height + (sub2.height_sd * 1 ) from qa_who_data_standards sub2 
where sub2.age_month = orig_table.interview_age and sub2.gender = orig_table.gender )",Medical Screen Definitions,4821,medscreen01
13164,between,height_met,"(select sub1.height + (sub1.height_sd * -1 ) from qa_who_data_standards sub1 
where sub1.age_month = orig_table.interview_age and sub1.gender = orig_table.gender ) 
:: 
(select sub2.height + (sub2.height_sd * 1 ) from qa_who_data_standards sub2 
where sub2.age_month = orig_table.interview_age and sub2.gender = orig_table.gender )",ONRC Health Questionnaire,4821,onrc_health01
13164,between,height_met,"(select sub1.height + (sub1.height_sd * -1 ) from qa_who_data_standards sub1 
where sub1.age_month = orig_table.interview_age and sub1.gender = orig_table.gender ) 
:: 
(select sub2.height + (sub2.height_sd * 1 ) from qa_who_data_standards sub2 
where sub2.age_month = orig_table.interview_age and sub2.gender = orig_table.gender )",Vital Signs,4821,vitals01
13164,between,height_std,"(.393700787401*(select sub1.height + (sub1.height_sd * -1 ) from qa_who_data_standards sub1 

where sub1.age_month = orig_table.interview_age and sub1.gender = orig_table.gender ) )

:: 

(.393700787401*(select sub2.height + (sub2.height_sd * 1 ) from qa_who_data_standards sub2 

where sub2.age_month = orig_table.interview_age and sub2.gender = orig_table.gender )

)",CHARGE Physical Exam,4852,charge_physicalexam01
13164,between,height_std,"(.393700787401*(select sub1.height + (sub1.height_sd * -1 ) from qa_who_data_standards sub1 

where sub1.age_month = orig_table.interview_age and sub1.gender = orig_table.gender ) )

:: 

(.393700787401*(select sub2.height + (sub2.height_sd * 1 ) from qa_who_data_standards sub2 

where sub2.age_month = orig_table.interview_age and sub2.gender = orig_table.gender )

)",Dysmorphology Exam,4852,dysm01
13164,between,height_std,"(.393700787401*(select sub1.height + (sub1.height_sd * -1 ) from qa_who_data_standards sub1 

where sub1.age_month = orig_table.interview_age and sub1.gender = orig_table.gender ) )

:: 

(.393700787401*(select sub2.height + (sub2.height_sd * 1 ) from qa_who_data_standards sub2 

where sub2.age_month = orig_table.interview_age and sub2.gender = orig_table.gender )

)",Height and Weight,4852,height_weight01
13164,between,height_std,"(.393700787401*(select sub1.height + (sub1.height_sd * -1 ) from qa_who_data_standards sub1 

where sub1.age_month = orig_table.interview_age and sub1.gender = orig_table.gender ) )

:: 

(.393700787401*(select sub2.height + (sub2.height_sd * 1 ) from qa_who_data_standards sub2 

where sub2.age_month = orig_table.interview_age and sub2.gender = orig_table.gender )

)",Infant and Toddler Nutrition Questionnaire,4852,itnq01
13164,between,height_std,"(.393700787401*(select sub1.height + (sub1.height_sd * -1 ) from qa_who_data_standards sub1 

where sub1.age_month = orig_table.interview_age and sub1.gender = orig_table.gender ) )

:: 

(.393700787401*(select sub2.height + (sub2.height_sd * 1 ) from qa_who_data_standards sub2 

where sub2.age_month = orig_table.interview_age and sub2.gender = orig_table.gender )

)",Medical History Form,4852,medhist_ucsf01
13164,between,height_std,"(.393700787401*(select sub1.height + (sub1.height_sd * -1 ) from qa_who_data_standards sub1 

where sub1.age_month = orig_table.interview_age and sub1.gender = orig_table.gender ) )

:: 

(.393700787401*(select sub2.height + (sub2.height_sd * 1 ) from qa_who_data_standards sub2 

where sub2.age_month = orig_table.interview_age and sub2.gender = orig_table.gender )

)",Pediatric Sleep Questionnaire,4852,psq01
13164,between,height_std,"(.393700787401*(select sub1.height + (sub1.height_sd * -1 ) from qa_who_data_standards sub1 

where sub1.age_month = orig_table.interview_age and sub1.gender = orig_table.gender ) )

:: 

(.393700787401*(select sub2.height + (sub2.height_sd * 1 ) from qa_who_data_standards sub2 

where sub2.age_month = orig_table.interview_age and sub2.gender = orig_table.gender )

)",Vital Signs,4852,vitals01
13165,between,height_met,"(select sub1.height + (sub1.height_sd * -2 ) from qa_who_data_standards sub1 

where sub1.age_month = orig_table.interview_age and sub1.gender = orig_table.gender ) 

:: 

(select sub2.height + (sub2.height_sd * 2 ) from qa_who_data_standards sub2 

where sub2.age_month = orig_table.interview_age and sub2.gender = orig_table.gender )",ACE Subject Physical Exam,4826,ace_physexam01
13165,between,height_met,"(select sub1.height + (sub1.height_sd * -2 ) from qa_who_data_standards sub1 

where sub1.age_month = orig_table.interview_age and sub1.gender = orig_table.gender ) 

:: 

(select sub2.height + (sub2.height_sd * 2 ) from qa_who_data_standards sub2 

where sub2.age_month = orig_table.interview_age and sub2.gender = orig_table.gender )",CHARGE Physical Exam,4826,charge_physicalexam01
13165,between,height_met,"(select sub1.height + (sub1.height_sd * -2 ) from qa_who_data_standards sub1 

where sub1.age_month = orig_table.interview_age and sub1.gender = orig_table.gender ) 

:: 

(select sub2.height + (sub2.height_sd * 2 ) from qa_who_data_standards sub2 

where sub2.age_month = orig_table.interview_age and sub2.gender = orig_table.gender )",Dysmorphology Survey,4826,dysmorph01
13165,between,height_met,"(select sub1.height + (sub1.height_sd * -2 ) from qa_who_data_standards sub1 

where sub1.age_month = orig_table.interview_age and sub1.gender = orig_table.gender ) 

:: 

(select sub2.height + (sub2.height_sd * 2 ) from qa_who_data_standards sub2 

where sub2.age_month = orig_table.interview_age and sub2.gender = orig_table.gender )",EEG Subject,4826,eeg_subject01
